ImgName,Pose
frame/35478_00000.jpg,1.0767908000000002
frame/30311_00060.jpg,22.392529999999997
frame/28315_01800.jpg,0.70051956
frame/28939_00300.jpg,23.27153
img/10994.jpg,4.208377400000001
frame/29089_00240.jpg,28.005634000000004
frame/28294_01425.jpg,13.97616
frame/33482_01050.jpg,20.961477
img/37314.jpg,0.63030845
frame/29088_00292.jpg,24.047623
frame/29605_00060.jpg,6.128025
frame/28163_00495.jpg,3.4744057999999995
frame/28853_00690.jpg,13.915407
img/2414.jpg,7.140861
frame/29471_00161.jpg,14.4158125
frame/35348_00330.jpg,7.936299000000001
img/6472.jpg,7.231205
img/34238.jpg,17.481447
img/375.jpg,25.239307
frame/28378_00541.jpg,16.401196
frame/28973_00270.jpg,29.938484000000003
frame/32389_01080.jpg,7.2882967
img/6921.jpg,28.871431
img/5278.jpg,0.840742
img/4719.jpg,29.473019
img/33680.jpg,21.979921
frame/36574_00840.jpg,4.423843
frame/32069_00270.jpg,27.815002000000003
frame/29731_00060.jpg,3.7241216
frame/30197_00240.jpg,13.573251999999998
frame/28996_00271.jpg,28.606785
frame/32387_00360.jpg,12.83969
frame/37899_00870.jpg,2.381022
frame/33404_00120.jpg,18.495096
frame/38055_00435.jpg,26.198207999999997
frame/28914_00000.jpg,4.461334
frame/29728_00240.jpg,14.780776999999999
frame/37699_00000.jpg,16.502659
frame/29368_00642.jpg,5.938859
frame/37200_00060.jpg,1.0002977
frame/31434_00176.jpg,27.989973
frame/33390_01590.jpg,11.199753999999999
frame/29869_00000.jpg,20.026487
frame/28591_00555.jpg,25.948733999999998
frame/37702_00255.jpg,12.842896000000001
frame/30180_00180.jpg,3.0942686000000004
frame/37697_00435.jpg,6.194073
img/2695.jpg,4.0796532999999995
frame/35065_00043.jpg,17.299805
frame/29679_00450.jpg,0.24804944
frame/28448_00630.jpg,24.20855
frame/35457_00390.jpg,24.089334
frame/31372_01425.jpg,16.161542999999998
frame/28234_01800.jpg,0.0
frame/28501_00180.jpg,24.179539000000002
frame/28852_00330.jpg,2.736039
frame/33441_00750.jpg,12.559086
img/5459.jpg,3.5487828
frame/31244_00720.jpg,10.064202
frame/34084_00000.jpg,12.441321
frame/28217_01020.jpg,27.01391
frame/28315_01135.jpg,0.29749095
frame/34733_00360.jpg,6.316279
frame/30390_00720.jpg,2.93751
frame/28950_00180.jpg,4.312883
frame/33588_00315.jpg,22.3905
img/2295.jpg,14.859209
frame/28117_01350.jpg,22.211369
img/33496.jpg,4.052016
img/33916.jpg,8.911251
frame/36533_00660.jpg,20.473461
img/8986.jpg,24.073164000000002
frame/33465_01412.jpg,22.08885
frame/35546_00450.jpg,11.825567999999999
frame/29551_00050.jpg,23.941086
frame/32037_00930.jpg,1.8170818
frame/28750_00180.jpg,23.331394
frame/34654_00180.jpg,2.8868215
frame/37713_00090.jpg,11.823312
frame/31508_00630.jpg,9.892909
frame/29701_00300.jpg,3.6716287000000003
frame/29846_00125.jpg,19.659645
frame/36638_00203.jpg,17.602266
frame/28153_00960.jpg,16.124702
frame/38398_00600.jpg,14.882735
frame/28738_00294.jpg,14.566293
img/38030.jpg,24.362387
img/1018.jpg,24.364748000000002
frame/29143_00085.jpg,3.0804055
frame/29304_00690.jpg,23.245026
frame/28089_00510.jpg,11.700289999999999
frame/33621_00120.jpg,19.614681
frame/29187_00270.jpg,6.3578296
img/2524.jpg,17.519607999999998
frame/28441_00120.jpg,4.5142727
frame/36585_00120.jpg,29.429886
img/8010.jpg,22.619196
img/6945.jpg,17.201373999999998
frame/32520_01530.jpg,6.0452123
frame/28077_00000.jpg,24.17107
frame/30365_00120.jpg,26.366660999999997
frame/32809_01290.jpg,7.7211194
frame/30032_00570.jpg,13.213941
img/6871.jpg,18.772001
frame/31847_01380.jpg,16.246365
frame/33505_00990.jpg,25.771091000000002
frame/30146_00600.jpg,8.041615
frame/29853_00495.jpg,29.973259000000002
img/36908.jpg,16.811586
frame/33481_00315.jpg,4.7422757
frame/38040_00120.jpg,27.976467
img/9152.jpg,8.540631
frame/33413_00120.jpg,14.696782
frame/34838_00060.jpg,29.824245
frame/28391_00900.jpg,11.350358
frame/33400_01560.jpg,15.16879
frame/33450_00945.jpg,26.853476
frame/28812_00120.jpg,10.723180000000001
frame/28487_01500.jpg,17.227867
frame/32391_00435.jpg,3.3968317999999997
frame/34656_00495.jpg,8.171647
frame/36861_00720.jpg,10.373788000000001
frame/33094_01140.jpg,4.2795687000000004
frame/35877_00120.jpg,0.033779185
frame/34316_00690.jpg,21.414285999999997
frame/29825_00060.jpg,20.029472
frame/28402_00120.jpg,10.0
frame/29368_00402.jpg,11.726312
frame/28512_00330.jpg,6.611291400000001
frame/38031_00450.jpg,28.765790000000003
img/6726.jpg,28.490555
img/36132.jpg,0.07615204
frame/28625_00463.jpg,8.030804
frame/33407_00604.jpg,12.323989
frame/33388_01517.jpg,4.802701
frame/34655_00495.jpg,11.899182000000001
frame/32483_01112.jpg,23.560966
frame/28463_01020.jpg,0.42827702
frame/28337_01800.jpg,6.368458
frame/32189_01440.jpg,27.923986
frame/32037_00360.jpg,3.320012
img/8577.jpg,3.7325847000000003
frame/29418_00175.jpg,17.997631
frame/34010_00000.jpg,2.4878156000000002
img/70.jpg,20.0
frame/30328_00390.jpg,9.180514
frame/28403_00810.jpg,7.697437
frame/32212_00300.jpg,12.74578
frame/32042_00060.jpg,7.7881092999999995
frame/34487_00750.jpg,1.9989511000000002
img/1586.jpg,17.314111999999998
frame/33676_01410.jpg,28.407337
frame/28154_00240.jpg,10.4502535
img/1619.jpg,23.074078
frame/28191_00600.jpg,18.337035999999998
frame/28204_00240.jpg,11.456842
img/4518.jpg,21.27495
frame/28850_00120.jpg,7.3847059999999995
frame/36231_00120.jpg,12.725866
img/33033.jpg,13.233820000000001
frame/28525_00000.jpg,22.186775
img/3824.jpg,20.017014
frame/28463_00660.jpg,0.34486880000000003
frame/33452_00675.jpg,5.1157703
frame/28486_01170.jpg,0.0
frame/30289_00060.jpg,2.2786655
frame/30368_00330.jpg,11.473951
frame/28529_00012.jpg,13.725207000000001
img/3337.jpg,3.0387611
img/1225.jpg,16.81955
frame/30309_00315.jpg,2.2570674
img/2870.jpg,10.374727
img/10237.jpg,22.687775
img/3949.jpg,17.209478
frame/28780_00255.jpg,13.872222
img/8237.jpg,21.803759
frame/29627_00000.jpg,0.47651170000000004
frame/35521_00000.jpg,10.445031
frame/32188_00407.jpg,10.096909
frame/28895_00270.jpg,15.894893
frame/33521_01680.jpg,5.187425
frame/31849_01050.jpg,3.5645802000000004
frame/28709_00386.jpg,9.432872999999999
frame/29201_00450.jpg,1.4038674999999998
img/2051.jpg,15.000321
frame/35055_00030.jpg,19.178938
frame/28304_00536.jpg,1.3033017
frame/28117_02025.jpg,22.006203
frame/29201_00570.jpg,0.88624716
frame/33482_01125.jpg,29.982903999999998
frame/29143_00265.jpg,2.067084
frame/38008_00375.jpg,5.618286599999999
frame/35546_00570.jpg,8.966855
frame/37077_00510.jpg,26.622263
frame/28254_00580.jpg,2.8368642000000004
frame/33402_00450.jpg,15.939252
frame/29253_00300.jpg,3.9292996
frame/32389_00960.jpg,7.8410616
frame/28761_00450.jpg,0.8631462999999999
frame/30143_00360.jpg,12.617988
frame/33451_00930.jpg,14.398558
frame/31974_00750.jpg,0.20285352
img/31689.jpg,6.1139865
frame/31992_00360.jpg,4.5769779999999995
frame/30026_00240.jpg,5.953641999999999
img/6029.jpg,20.10829
frame/37191_00000.jpg,8.380125
frame/33435_00240.jpg,2.0556989
frame/28774_00615.jpg,0.5839048000000001
frame/30350_00990.jpg,8.688555000000001
frame/29949_00120.jpg,10.848481
frame/29466_00810.jpg,0.8715325
frame/37190_00405.jpg,6.652404
frame/36215_00240.jpg,24.906477
frame/28552_00780.jpg,5.163409
frame/36578_00000.jpg,18.578948999999998
frame/29503_00300.jpg,24.466504999999998
frame/35541_00495.jpg,29.092302
frame/30032_00360.jpg,5.8021720000000006
frame/32494_01305.jpg,16.878134
img/37570.jpg,0.84412843
frame/38396_00660.jpg,28.878159000000004
frame/33675_01800.jpg,0.0
img/6986.jpg,13.025803
img/542.jpg,16.737526000000003
frame/33483_00546.jpg,13.579648
img/7770.jpg,1.0087030000000001
frame/33455_01755.jpg,16.317846
frame/28939_00240.jpg,24.981424
frame/29133_00143.jpg,25.82613
frame/28512_00570.jpg,7.809240299999999
frame/31482_00810.jpg,12.850861
frame/31592_00360.jpg,25.786978
frame/37559_00060.jpg,29.042254999999997
frame/35546_00780.jpg,6.9525204
frame/28800_00240.jpg,13.036845
frame/37835_00630.jpg,19.093803
frame/37161_00180.jpg,8.648448
frame/28997_00375.jpg,6.691413000000001
img/5441.jpg,20.485798000000003
frame/29668_00225.jpg,10.614096
img/2279.jpg,27.769785
frame/35066_00660.jpg,24.006002
img/34481.jpg,17.264294
frame/28955_00235.jpg,8.362261
frame/29395_00180.jpg,10.149014999999999
img/6425.jpg,4.4599977
frame/28140_00697.jpg,29.23749
img/4040.jpg,0.38582715
frame/30080_00060.jpg,12.963894
frame/29764_00870.jpg,14.061688
frame/28972_00405.jpg,14.564027
img/4692.jpg,8.485785
frame/28529_00056.jpg,14.00714
frame/36605_00034.jpg,8.799392
frame/28974_00300.jpg,17.903116
frame/29702_00573.jpg,17.888556
frame/37080_00450.jpg,4.926103599999999
frame/35015_00360.jpg,24.825909
frame/31614_00810.jpg,16.669853
frame/33728_00703.jpg,14.109495
img/6404.jpg,6.808196499999999
frame/33477_01080.jpg,17.523407000000002
img/11032.jpg,5.459086
img/6638.jpg,14.303607000000001
img/7066.jpg,10.12707
frame/28914_00495.jpg,14.671176
frame/29667_00435.jpg,20.977724
frame/28528_00240.jpg,23.718895
img/5496.jpg,19.606194
frame/37974_00653.jpg,10.144088
frame/28163_00360.jpg,8.059621
frame/29659_00240.jpg,27.841417
frame/28732_00642.jpg,5.7241263
img/6072.jpg,19.615181
frame/30165_00000.jpg,12.847847
frame/28867_00113.jpg,29.025707
frame/33273_00435.jpg,5.4136677
frame/29501_00390.jpg,19.265978
frame/29435_00240.jpg,24.531334
frame/33399_00330.jpg,23.65774
frame/37997_00270.jpg,10.377058
img/2750.jpg,26.860386
frame/30106_00255.jpg,3.1902466
frame/30029_00270.jpg,6.5788913
frame/29253_00495.jpg,12.390369
frame/29344_00330.jpg,2.8204732000000003
frame/29295_00750.jpg,16.287779
frame/28304_00176.jpg,1.817341
frame/29093_00255.jpg,9.734612
frame/28614_00000.jpg,2.875888
img/2344.jpg,26.720703000000004
frame/30303_00120.jpg,14.684035
frame/28709_00000.jpg,7.6596413
frame/28695_00603.jpg,7.3626285000000005
frame/29129_00870.jpg,4.437940599999999
frame/33461_01500.jpg,8.618989
frame/33272_00203.jpg,8.420062
frame/36916_00510.jpg,11.885403
frame/35065_00673.jpg,7.9063973
img/5678.jpg,7.5626983999999995
img/9313.jpg,27.747118
frame/32460_00435.jpg,4.923195
img/31664.jpg,6.749888
frame/29229_00060.jpg,0.88000315
frame/31848_01050.jpg,23.290741
img/31505.jpg,18.432148
img/36754.jpg,16.399442999999998
frame/37660_00120.jpg,26.588167
img/36521.jpg,11.699744
frame/33456_00495.jpg,28.912840000000003
img/4675.jpg,23.853281
img/2649.jpg,5.5475736
img/1209.jpg,0.0
frame/28337_00420.jpg,3.3119142
frame/29377_00638.jpg,3.998128
frame/29105_00106.jpg,9.308743
img/34403.jpg,8.788942
frame/28887_00360.jpg,1.6312343
img/37303.jpg,7.4701457
frame/35348_00390.jpg,16.6428
frame/29322_00600.jpg,11.200775
frame/29722_00090.jpg,25.494244000000002
frame/29829_00300.jpg,8.90581
img/4568.jpg,0.6091585999999999
frame/29263_00585.jpg,0.0
frame/31614_00375.jpg,13.69614
frame/33504_00720.jpg,10.414897
frame/29296_00120.jpg,8.806331
frame/36757_00253.jpg,3.9975066
frame/30158_00302.jpg,28.152572999999997
frame/34725_00120.jpg,14.309816
frame/28913_00398.jpg,22.024061
frame/37569_00150.jpg,2.771918
img/10091.jpg,16.664092999999998
frame/30112_00316.jpg,17.831966
frame/30371_00180.jpg,28.113129999999998
frame/28778_00136.jpg,1.8369113999999997
frame/28097_00327.jpg,23.206332999999997
img/1547.jpg,0.90878046
img/10149.jpg,22.528807
frame/28712_00000.jpg,14.949612
img/349.jpg,6.836672
frame/28725_00060.jpg,27.742037
frame/29223_00555.jpg,20.431292000000003
img/31596.jpg,19.9746
frame/31482_01500.jpg,9.45995
frame/37745_00180.jpg,28.854509999999998
frame/29650_00240.jpg,26.32188
frame/28366_00144.jpg,20.780844000000002
frame/28728_00375.jpg,2.1130082999999997
frame/29234_00000.jpg,19.083336
frame/29473_00855.jpg,11.106142
frame/35637_00600.jpg,29.667296999999998
frame/29714_00360.jpg,8.174238
frame/29038_00206.jpg,29.826717
img/10177.jpg,2.1494668
frame/36540_00000.jpg,28.325806
frame/35063_00270.jpg,0.0
img/7911.jpg,21.392065
frame/31781_00060.jpg,0.7533310999999999
frame/30377_01320.jpg,28.344986
frame/28999_00480.jpg,25.022087
frame/28491_00390.jpg,0.16490671
frame/29213_00450.jpg,9.660325
frame/34656_00060.jpg,0.70266986
frame/28069_00255.jpg,0.0
frame/28491_00540.jpg,1.6831164
img/36596.jpg,8.89717
frame/29545_00191.jpg,4.4849239999999995
frame/28154_00120.jpg,18.943445
frame/32741_00570.jpg,0.3567656
frame/35049_00000.jpg,28.565062
frame/28575_00060.jpg,18.136135
frame/33136_01140.jpg,6.4843125
frame/32845_00840.jpg,20.636446
frame/29168_00000.jpg,13.103150999999999
frame/28483_00727.jpg,27.790339000000003
img/35901.jpg,0.45269427
frame/28980_00103.jpg,13.878407500000002
frame/32741_00630.jpg,3.7896959999999997
frame/28217_00900.jpg,12.953197
frame/28159_00000.jpg,20.92918
frame/29923_00165.jpg,22.024027
img/8013.jpg,11.505778999999999
frame/36189_00870.jpg,11.729992999999999
img/8110.jpg,23.587736
frame/29504_00454.jpg,17.49719
frame/30092_00210.jpg,9.776121
frame/28774_00675.jpg,3.3098629999999996
frame/28932_00390.jpg,13.085977
frame/38008_00690.jpg,3.4089592000000004
frame/33450_00495.jpg,25.592346
frame/29536_00312.jpg,11.643655
frame/28998_00120.jpg,17.961533
img/9963.jpg,6.161473
frame/34659_00300.jpg,14.826285
img/3352.jpg,7.166707000000001
frame/37209_00000.jpg,6.355523000000001
img/5411.jpg,3.4070394
img/6821.jpg,8.076553
frame/36957_00508.jpg,8.625081
frame/35060_00690.jpg,16.750515
frame/28733_00735.jpg,7.3895482999999995
frame/35524_00180.jpg,4.5143356
frame/28534_00180.jpg,1.0168219
frame/33094_00810.jpg,3.6365432999999996
frame/33480_00060.jpg,16.894512
frame/28371_00810.jpg,25.007072
img/1815.jpg,2.6053512000000003
frame/31373_00615.jpg,10.677133999999999
frame/32512_00270.jpg,9.752194
frame/30019_00330.jpg,17.636024
img/33886.jpg,12.195210000000001
frame/31660_01500.jpg,22.26243
frame/33619_01470.jpg,29.111843
frame/30281_00060.jpg,10.91582
frame/28913_00000.jpg,26.060724
frame/35457_00570.jpg,18.633074
frame/28294_00990.jpg,3.4200592000000003
frame/37563_00180.jpg,7.986757000000001
frame/28943_00120.jpg,7.6090198000000004
frame/29448_00000.jpg,0.075742975
frame/28167_00705.jpg,0.0
frame/29493_00150.jpg,1.0065242
frame/33479_00300.jpg,11.705621
frame/30124_00720.jpg,5.004409
frame/34169_00810.jpg,6.7153277000000005
frame/37162_00120.jpg,4.3864446
frame/31782_00000.jpg,12.17348
frame/28106_00150.jpg,9.853035
frame/31659_01815.jpg,14.689041
frame/35552_00330.jpg,16.542881
frame/34488_00150.jpg,0.4566433
frame/33637_01530.jpg,24.640703
frame/28589_00135.jpg,29.049868
frame/28578_00360.jpg,28.931974
frame/33690_00480.jpg,10.913029
frame/28466_00475.jpg,2.9141247000000003
frame/35348_00450.jpg,5.829639
frame/31244_00600.jpg,18.708858
frame/33272_00323.jpg,29.076931
frame/28121_00420.jpg,16.695572
frame/32512_00330.jpg,2.5501616
frame/36594_00120.jpg,12.339025
img/38391.jpg,3.7477753
img/2552.jpg,9.563433999999999
frame/29146_00180.jpg,21.320162
frame/28800_00690.jpg,15.061088
frame/28217_01470.jpg,1.7768623
frame/36775_00120.jpg,3.3534297999999994
frame/34276_00000.jpg,0.25653604
img/5996.jpg,2.7611814
frame/29501_00570.jpg,22.820244
frame/33451_00495.jpg,24.824806
frame/29855_00120.jpg,13.061287
frame/32040_00690.jpg,6.366845
frame/29102_00060.jpg,29.902014
frame/28711_00600.jpg,19.843985
frame/33456_01425.jpg,22.643210999999997
img/5522.jpg,12.230682
img/2189.jpg,6.1348405
frame/29208_00870.jpg,24.922686
frame/36574_00630.jpg,2.7951580000000003
img/2223.jpg,13.461682999999999
frame/34213_00120.jpg,18.182476
frame/30089_00510.jpg,8.943116999999999
frame/29764_00180.jpg,7.7429147
frame/29492_00120.jpg,25.670063
frame/29053_00240.jpg,9.959925
frame/37729_00180.jpg,25.278006
frame/30105_00285.jpg,10.732342
img/10053.jpg,18.649195000000002
img/6905.jpg,1.3367059
frame/28150_00249.jpg,18.765749
frame/30328_00270.jpg,22.215927
frame/28472_00147.jpg,6.555355499999999
frame/33136_01710.jpg,11.545179
frame/29002_00690.jpg,17.425304
img/36667.jpg,14.525306
frame/29573_00615.jpg,0.6940818
frame/33483_00240.jpg,21.409763
frame/28442_00000.jpg,26.630709999999997
frame/31974_00810.jpg,12.297482
frame/35522_00458.jpg,8.631467
img/35057.jpg,4.1940546
frame/36861_00000.jpg,9.609666
frame/34654_00300.jpg,27.221064000000002
frame/28575_00000.jpg,29.032142999999998
img/1693.jpg,18.415413
frame/29288_00425.jpg,6.7142525
frame/33390_01920.jpg,9.794141999999999
frame/28402_00525.jpg,29.419958
img/37656.jpg,5.203085
frame/33459_00750.jpg,4.4773245
frame/28796_00090.jpg,8.51039
frame/33674_00750.jpg,19.417135000000002
frame/31390_00113.jpg,0.87332034
frame/30392_00510.jpg,15.711314000000002
frame/38048_00120.jpg,13.282864000000002
frame/28807_00330.jpg,22.264053
frame/30018_00000.jpg,22.772478
frame/34737_00495.jpg,3.0442266
frame/28077_00127.jpg,25.74466
frame/28218_00330.jpg,7.659105
frame/32212_01710.jpg,5.937091000000001
frame/28965_00180.jpg,28.602265999999997
frame/29407_00332.jpg,24.697266
frame/32664_01305.jpg,2.3818924
img/6202.jpg,1.8259238000000002
frame/28463_00960.jpg,0.12655582
frame/32477_01650.jpg,22.78099
img/5649.jpg,9.892902000000001
frame/29263_00465.jpg,0.0
frame/28463_01350.jpg,3.0916259999999998
frame/34316_00255.jpg,5.9162636
frame/31281_00615.jpg,0.35246813
frame/30377_01455.jpg,19.907896
img/1531.jpg,4.033096
img/34050.jpg,29.954390999999998
frame/32346_00825.jpg,28.285378
frame/29263_00223.jpg,2.6538817999999997
frame/30379_00300.jpg,18.910688
img/199.jpg,3.3461502
frame/32520_01740.jpg,12.472236
frame/28337_00900.jpg,1.6834738
